"locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","Program"
"WSDP99-0603",45.50982,-101.08436,"UNNAMED CREEK","EPA"
"WSDP99-0604",43.82176,-99.45147,"BIG CREEK","EPA"
"WSDP99-0605",43.15573,-99.36553,"PONCA CREEK","EPA"
"WSDP99-0657",43.98697,-103.41763,"SPRING CREEK","EPA"
"WSDP99-0658",43.69679,-102.16349,"WHITE RIVER","EPA"
"WSDP99-0660",43.67713,-100.09169,"COTTONWOOD CREEK","EPA"
"WSDP99-0664",45.33702,-103.34426,"MOREAU RIVER NORTH FORK","EPA"
"WSDP99-0665",45.15363,-102.59679,"MOREAU RIVER","EPA"
"WSDP99-0666",44.11271,-100.95056,"BAD RIVER","EPA"
"WSDP99-0667",43.85277,-96.51142,"PIPESTONE CREEK","EPA"
"WSDP99-0669",43.13335,-103.63089,"HAT CREEK","EPA"
"WSDP99-0670",43.0859,-101.04034,"SPRING CREEK","EPA"
"WSDP99-0672",45.66439,-101.70366,"GRAND RIVER","EPA"
"WSDP99-0674",43.01941,-97.45842,"BEAVER CREEK","EPA"
"WSDP99-0678",43.57082,-100.76237,"LITTLE WHITE RIVER","EPA"
"WSDP99-0679",44.10666,-100.97057,"BAD RIVER","EPA"
"WSDP99-0681",45.13667,-102.81335,"MOREAU RIVER","EPA"
"WSDP99-0695",43.31391,-103.78653,"CHEYENNE RIVER NEAR GOGEMONT","EPA"
"WSDP99-0696",43.33336,-100.88957,"LITTLE WHITE RIVER","EPA"
"WSDP99-0697",44.24933,-103.17129,"ELK CREEK","EPA"
"WSDP99-0698",45.77107,-101.27658,"WHITE SHIRT CREEK","EPA"
"WUTP02-R001",37.76777,-112.89954,"SUMMIT CREEK","EPA"
"WUTP02-R002",40.91466,-110.403,"SMITH'S FORK","EPA"
"WUTP02-R003",40.88991,-109.96985,"NORTH FORK SHEEP CREEK","EPA"
"WUTP02-R004",40.12233,-110.84025,"STRAWBERRY RIVER","EPA"
"WUTP02-R005",39.50279,-111.1667,"HUNTINGTON CREEK NORTH","EPA"
"WUTP02-R006",39.56745,-110.29468,"RANGE CREEK AB PUMP HOUSE","EPA"
"WUTP02-R008",39.35319,-110.12741,"RANGE CREEK AT TURTLE CANYON","EPA"
"WUTP02-R010",39.37806,-110.14562,"RANGE CREEK ABOVE CHERR MEADOWS DIVERSION","EPA"
"WUTP02-R011",38.08814,-110.88381,"DUGOUT CREEK ABOVE APPLE BENCH FLAT","EPA"
"WUTP02-R012",41.993,-113.98297,"NORTH FORK POLE CREEK","EPA"
"WUTP02-R013",39.67946,-113.91856,"TROUT CREEK","EPA"
"WUTP02-R014",41.35292,-111.69485,"MIDDLE FORK OGDEN RIVER","EPA"
"WUTP02-R015",41.23467,-111.34992,"LOST CREEK II","EPA"
"WUTP02-R016",37.45214,-110.90542,"COW CREEK","EPA"
"WUTP02-R100",40.92778,-111.29611,"CHALK CREEK","EPA"
"WUTP02-R101",40.91139,-110.83,"BEAR RIVER - STATE LINE","EPA"
"WUTP02-R102",40.55139,-111.16194,"PROVO RIVER ABOVE WOODLAND","EPA"
"WUTP02-R103",40.50694,-110.8525,"NORTH FORK DUCHESNE RIVER","EPA"
"WUTP02-R104",39.33528,-109.66583,"WEST WILLOW","EPA"
"WUTP03-R001",37.77526,-111.4235,"ESCALANTE RIVER ABOVE CALF CREEK","EPA"
"WUTP03-R002",37.80039,-111.41026,"CALF CREEK","EPA"
"WUTP03-R003",37.85808,-111.35395,"DEER CREEK","EPA"
"WUTP03-R004",38.11732,-110.76859,"BULL CREEK","EPA"
"WUTP03-R005",37.63199,-112.6685,"MAMMOTH CREEK BELOW SPRING","EPA"
"WUTP03-R006",41.53506,-111.8304,"LITTLE BEAR RIVER AT AVON","EPA"
"WUTP03-R007",41.65865,-111.91475,"LITTLE BEAR RIVER AT WELLVILLE","EPA"
"WUTP03-R008",41.23671,-111.94409,"OGDEN RIVER AT MOUTH","EPA"
"WUTP03-R009",41.70531,-111.87023,"LOGAN RIVER","EPA"
"WUTP03-R030",37.35526,-110.95531,"LOWER BOWNS CREEK","EPA"
"WUTP03-R031",37.36879,-110.8794,"UPPER BOWNS CREEK","EPA"
"WUTP04-R001",39.02556,-112.09784,"IVIE CREEK","EPA"
"WUTP04-R002",37.26882,-113.09247,"NORTH CREEK","EPA"
"WUTP04-R004",38.42767,-112.11937,"MANNING CREEK","EPA"
"WUTP04-R006",40.74166,-112.64667,"TIMPE SPRINGS","EPA"
"WUTP99-0501",40.8721,-110.08761,"BURNT FORK","EPA"
"WUTP99-0505",37.80253,-112.49866,"PANGUITCH CREEK","EPA"
"WUTP99-0507",40.51776,-110.03366,"UINTA RIVER","EPA"
"WUTP99-0512",41.08801,-111.73893,"WEBER RIVER","EPA"
"WUTP99-0512",41.08801,-111.73893,"WEBER RIVER AT PEOA","EPA"
"WUTP99-0514",40.89499,-110.4224,"EAST FORK SMITHS FORK","EPA"
"WUTP99-0516",39.60494,-111.29829,"SPRING CREEK","EPA"
"WUTP99-0517",39.34229,-109.80229,"HILL CREEK","EPA"
"WUTP99-0518",37.9537,-112.06266,"COTTONWOOD CREEK","EPA"
"WUTP99-0521",40.75278,-110.98692,"MIDDLE FORK WEBER RIVER","EPA"
"WUTP99-0542",40.65801,-109.91033,"PARADISE CREEK","EPA"
"WUTP99-0543",40.06221,-110.51738,"INDIAN CANYON","EPA"
"WUTP99-0548",41.17392,-111.34731,"FRANCIS CANYON","EPA"
"WUTP99-0559",37.52822,-111.05662,"ESCALANTE RIVER","EPA"
"WUTP99-0561",37.37809,-112.58607,"EAST FORK VIRGIN RIVER","EPA"
"WUTP99-0562",40.63387,-110.88796,"DUCHESNE RIVER","EPA"
"WUTP99-0563",39.48095,-112.06096,"SEVIER RIVER","EPA"
"WUTP99-0565",39.13532,-111.86367,"SEVIER RIVER","EPA"
"WUTP99-0586",39.67885,-111.08338,"NORTH FORK GORDON CREEK","EPA"
"WUTP99-0590",41.81926,-111.61266,"LOGAN RIVER","EPA"
"WUTP99-0591",37.55196,-113.40828,"LITTLE PINTO CREEK","EPA"
"WUTP99-0594",40.0001,-109.42122,"WHITE RIVER","EPA"
"WUTP99-0597",37.13332,-113.663,"SANTA CLARA RIVER","EPA"
"WUTP99-0598",40.66228,-111.17913,"SLATE CREEK","EPA"
"WUTP99-0602",40.7647,-109.72218,"NORTH FORK ASHLEY CREEK","EPA"
"WUTP99-0604",40.79388,-111.87525,"CITY CREEK","EPA"
"WUTP99-0605",39.24344,-111.35238,"BIG BEAR CREEK","EPA"
"WUTP99-0620",40.82644,-109.35909,"GORGE CREEK","EPA"
"WUTP99-0629",38.56127,-109.52144,"MILL CREEK","EPA"
"WUTP99-0664",39.21996,-109.59655,"EAST WILLOW CREEK","EPA"
"WUTP99-0665",38.53772,-111.57751,"FREMONT RIVER","EPA"
"WUTP99-0668",40.33592,-110.50232,"ROCK CREEK","EPA"
"WUTP99-0670",39.14033,-110.88838,"SAN RAFAEL RIVER","EPA"
"WUTP99-0677",38.98072,-111.86815,"SEVIER RIVER","EPA"
"WUTP99-0692",40.4675,-110.55998,"ROCK CREEK UPSTREAM LOCATION","EPA"
"WUTP99-0693",40.93697,-111.63764,"EAST CANYON CREEK","EPA"
"WUTP99-0694",39.36167,-111.04299,"HUNTINGTON CREEK","EPA"
"WUTP99-0695",38.33328,-112.18467,"SEVIER RIVER","EPA"
"WUTP99-0696",41.27428,-112.15311,"UNNAMED","EPA"
"WUTP99-0698",37.31867,-113.71607,"SANTA CLARA RIVER","EPA"
"WUTP99-0721",40.97069,-110.95285,"YELLOW CREEK","EPA"
"WUTP99-0723",39.85667,-111.61494,"NEBO CREEK","EPA"
"WUTP99-0725",37.86777,-112.56975,"THREE MILE CREEK","EPA"
"WUTP99-0728",37.43248,-112.91733,"DEEP CREEK","EPA"
"WUTP99-0731",38.68031,-111.59588,"U M CREEK RIGHT FORK","EPA"
"WUTP99-0732",39.84474,-113.81623,"INDIAN FARM CREEK","EPA"
"WUTP99-0733",40.71368,-110.18495,"UINTA RIVER","EPA"
"WUTP99-0734",40.24229,-109.82815,"UINTA RIVER","EPA"
"WUTP99-0735",40.53216,-111.91675,"JORDAN RIVER","EPA"
"WUTP99-0737",38.18239,-111.15339,"PLEASANT CREEK","EPA"
"WUTP99-0738",41.79791,-113.70932,"SOUTH FORK JUNCTION CREEK","EPA"
"WWAP04-R001",46.25916,-117.2983,"NORTH FORK ASOSTIN CREEK","EPA"
"WWAP04-R005",46.64714,-121.25314,"LOWER INDIAN CREEK","EPA"
"WWAP04-R017",47.51495,-122.88112,"TAHUYA RIVER","EPA"
"WWAP04-R019",47.60549,-121.88473,"GRIFFIN CREEK REFERENCE","EPA"
"WWAP04-R021",47.68431,-123.06967,"DUCKABUSH RIVER","EPA"
"WWAP04-R041",46.48341,-121.49365,"GOAT CREEK","EPA"
"WWAP04-R043",46.69194,-121.30191,"UPPER INDIAN","EPA"
"WWAP04-R044",46.87763,-120.57266,"UMTANUM CREEK","EPA"
"WWAP04-R048",47.40512,-121.28533,"BOX CANYON","EPA"
"WWAP04-R053",48.57332,-121.42803,"DIOBSUD CREEK","EPA"
"WWAP04-R058",48.70086,-120.49065,"LOST CREEK","EPA"
"WWAP04-R059",48.71015,-121.14456,"PYRAMID CREEK","EPA"
"WWAP04-R215",46.03659,-117.56858,"FIRST CREEK","EPA"
"WWAP04-R264",47.83317,-123.99033,"TWIN CREEK","EPA"
"WWAP04-R919",47.60794,-121.86619,"GRIFFIN CREEK RESIDENTIAL","EPA"
"WWAP99-0501",46.15187,-120.9786,"BRUSH CREEK","EPA"
"WWAP99-0502",46.94703,-120.86765,"NORTH FORK WENAS CREEK","EPA"
"WWAP99-0504",48.66948,-118.49916,"BRACKEN CREEK","EPA"
"WWAP99-0507",46.26366,-121.35376,"CRAWFORD CREEK","EPA"
"WWAP99-0508",47.20455,-121.40904,"INTAKE CREEK","EPA"
"WWAP99-0509",48.04206,-121.72463,"BLACK CREEK","EPA"
"WWAP99-0512",46.72988,-120.93914,"OAK CREEK","EPA"
"WWAP99-0513",47.42888,-120.58642,"LITTLE CAMAS CREEK","EPA"
"WWAP99-0515",46.57226,-123.61003,"WILLAPA RIVER","EPA"
"WWAP99-0516",48.75608,-119.89609,"SOUTH FORK TOATS COULEE CREEK","EPA"
"WWAP99-0517",48.08744,-124.59939,"QUINN CREEK","EPA"
"WWAP99-0520",47.74267,-122.97348,"ROCKY BROOK","EPA"
"WWAP99-0521",46.3147,-123.73346,"SISSON CREEK","EPA"
"WWAP99-0522",48.1391,-118.52751,"NINEMILE CREEK","EPA"
"WWAP99-0524",47.91787,-120.71826,"MINNOW CREEK","EPA"
"WWAP99-0526",47.55338,-120.76985,"ICICLE CREEK","EPA"
"WWAP99-0527",47.82841,-120.98266,"RAINY CREEK","EPA"
"WWAP99-0529",47.98425,-120.99859,"INDIAN CREEK TRIBUTARY","EPA"
"WWAP99-0531",47.41879,-120.67906,"CULVER SPRINGS CREEK","EPA"
"WWAP99-0532",47.77337,-120.92748,"WHITEPINE CREEK","EPA"
"WWAP99-0534",47.64945,-121.06659,"LELAND CREEK","EPA"
"WWAP99-0535",48.02028,-120.97756,"WHITE RIVER","EPA"
"WWAP99-0538",47.49884,-120.83942,"MOUNTAINEER CREEK TRIBUTARY","EPA"
"WWAP99-0541",47.53807,-121.0253,"MEADOW CREEK","EPA"
"WWAP99-0542",47.89761,-120.6963,"GROUSE CREEK","EPA"
"WWAP99-0546",47.63122,-120.96894,"FRENCH CREEK","EPA"
"WWAP99-0560",47.44774,-121.51269,"PRATT RIVER","EPA"
"WWAP99-0563",48.50849,-120.28161,"METHOW RIVER","EPA"
"WWAP99-0566",47.65133,-123.35231,"TRIBUTARY TO DUCKABUSH RIVER","EPA"
"WWAP99-0568",48.39025,-118.74508,"SANPOIL RIVER","EPA"
"WWAP99-0593",46.09432,-117.63915,"COUGAR CREEK","EPA"
"WWAP99-0595",47.04861,-121.70081,"PINOCHIE CREEK","EPA"
"WWAP99-0598",48.20525,-118.32031,"NEZ PERCE CREEK","EPA"
"WWAP99-0602",46.71331,-122.48159,"SKOOKUMCHUCK RIVER","EPA"
"WWAP99-0604",47.53383,-124.05941,"SALMON RIVER","EPA"
"WWAP99-0608",46.2615,-122.52147,"TRIB. SOUTH FORK TOUTLE RIVER","EPA"
"WWAP99-0611",47.90893,-120.6473,"ALDER CREEK","EPA"
"WWAP99-0612",47.39113,-120.68333,"NORTH SHASER CREEK","EPA"
"WWAP99-0614",47.77379,-120.63449,"BEAVER CREEK","EPA"
"WWAP99-0617",47.50084,-120.65754,"TRIB. PESHASTIN CREEK","EPA"
"WWAP99-0618",47.90991,-121.08903,"LITTLE WENATCHEE RIVER","EPA"
"WWAP99-0622",47.98587,-120.76811,"TRIBUTARY ROCK CREEK","EPA"
"WWAP99-0630",47.45253,-120.76926,"INGALLS CREEK","EPA"
"WWAP99-0632",47.70092,-120.90719,"GLACIER CREEK","EPA"
"WWAP99-0633",47.58554,-120.92391,"JACK CREEK","EPA"
"WWAP99-0635",47.82426,-120.98872,"RAINY CREEK","EPA"
"WWAP99-0636",48.09697,-121.97872,"SOUTH FORK STILLIGUAMISH RIVER","EPA"
"WWAP99-0637",46.59523,-121.72171,"WILLAME CREEK","EPA"
"WWAP99-0639",48.02538,-124.44327,"EAST FORK DICKEY RIVER","EPA"
"WWAP99-0640",46.25956,-117.48154,"CHARLIE CREEK","EPA"
"WWAP99-0641",46.52663,-121.16615,"SHELLNECK CREEK","EPA"
"WWAP99-0642",46.84485,-121.18622,"NELSON CREEK","EPA"
"WWAP99-0676",46.20903,-121.79269,"QUARTZ CREEK","EPA"
"WWAP99-0677",46.77709,-121.55199,"OHANAPECOSH RIVER","EPA"
"WWAP99-0681",46.12959,-118.40646,"TRIB DRY CREEK","EPA"
"WWAP99-0682",47.54551,-121.04039,"FRENCH CREEK","EPA"
"WWAP99-0688",47.93462,-120.30551,"TWENTYFIVE MILE CREEK","EPA"
"WWAP99-0689",47.27658,-123.45342,"DANNY WALKER CREEK","EPA"
"WWAP99-0692",48.6306,-122.4367,"OYSTER CREEK","EPA"
"WWAP99-0695",47.43262,-120.53316,"SAND CREEK","EPA"
"WWAP99-0697",47.69859,-120.77602,"FOOLHEN CREEK","EPA"
"WWAP99-0700",47.45026,-120.65278,"PESHASTIN CREEK","EPA"
"WWAP99-0701",47.86274,-121.10128,"TRIB. LAKE CREEK","EPA"
"WWAP99-0702",47.76982,-120.84474,"TRIBUTARY NASON CREEK","EPA"
"WWAP99-0704",48.09626,-120.82736,"BOX CREEK","EPA"
"WWAP99-0705",48.03268,-120.86401,"TRIB LITTLE GIANT CREEK","EPA"
"WWAP99-0706",47.3599,-120.45611,"MISSION CREEK","EPA"
"WWAP99-0712",47.62097,-121.49538,"LENNOX CREEK","EPA"
"WWAP99-0713",48.09318,-121.33997,"NORTH FORK SAUK RIVER","EPA"
"WWAP99-0714",46.72199,-122.15535,"MINERAL CREEK","EPA"
"WWAP99-0716",47.69004,-124.17229,"TRIBUTARY TO SNAHAPISH RIVER","EPA"
"WWAP99-0719",46.89647,-121.98878,"RUSHING WATER CREEK","EPA"
"WWAP99-0720",46.91606,-123.58942,"LITTLE NORTH RIVER","EPA"
"WWAP99-0721",48.76751,-117.75771,"ONION CREEK TRIBUTARY","EPA"
"WWAP99-0722",47.73425,-117.66951,"COULEE CREEK","EPA"
"WWAP99-0729",47.83211,-120.85786,"LITTLE WENATCHEE RIVER","EPA"
"WWAP99-0730",47.46304,-120.65988,"PESHASTIN CREEK @ INGALLS CREEK","EPA"
"WWAP99-0732",47.77466,-120.83299,"TRIBUTARY NASON CREEK","EPA"
"WWAP99-0733",47.61033,-120.89884,"ICICLE CREEK","EPA"
"WWAP99-0735",48.02649,-120.828,"CHIWAWA RIVER","EPA"
"WWAP99-0736",47.94051,-120.93223,"PANTHER RIVER","EPA"
"WWAP99-0765",47.37791,-120.64542,"SCOTTY CREEK","EPA"
"WWAP99-0766",47.77088,-121.07639,"STEVENS CREEK","EPA"
"WWAP99-0768",47.61561,-121.02121,"FRENCH CREEK","EPA"
"WWAP99-0770",47.41814,-120.50828,"MISSION CREEK","EPA"
"WWAP99-0772",47.87687,-121.04169,"LAKE CREEK","EPA"
"WWAP99-0776",47.42246,-120.72813,"NEGRO TRIBUTARY","EPA"
"WWAP99-0777",47.77921,-120.94193,"NASON CREEK","EPA"
"WWAP99-0778",47.64546,-120.57664,"EAGLE CREEK","EPA"
"WWAP99-0780",48.03671,-120.93525,"BOULDER CREEK","EPA"
"WWYP99-0501",44.34564,-109.85383,"UNNAMED TRIB. TO RUTH CREEK","EPA"
"WWYP99-0504",42.41391,-110.72364,"ALICE CREEK","EPA"
"WWYP99-0506",44.42743,-107.25455,"NORTH FORK PAINT ROCK CREEK","EPA"
"WWYP99-0508",41.25501,-109.52484,"CURRANT CREEK","EPA"
"WWYP99-0509",42.7351,-106.32226,"ELKHORN CREEK","EPA"
"WWYP99-0511",42.81627,-110.62881,"SHEEP CREEK","EPA"
"WWYP99-0513",44.84234,-109.27978,"CLARK'S FORK YELLOWSTONE RIVER","EPA"
"WWYP99-0515",42.24383,-106.70766,"SOUTH FORK SAGE CREEK","EPA"
"WWYP99-0516",41.65273,-110.74587,"LITTLE MUDDY CREEK","EPA"
"WWYP99-0524",43.68253,-106.33941,"SALT CREEK","EPA"
"WWYP99-0525",43.88713,-108.19736,"COTTONWOOD CREEK","EPA"
"WWYP99-0526",44.48297,-109.50792,"BIG CREEK","EPA"
"WWYP99-0530",44.30325,-106.93832,"HONDO CREEK","EPA"
"WWYP99-0531",44.73309,-106.10215,"POWDER RIVER","EPA"
"WWYP99-0533",44.98153,-110.59233,"BLACKTAIL DEER CREEK","EPA"
"WWYP99-0535",43.00813,-108.82174,"TROUT CREEK","EPA"
"WWYP99-0537",44.50401,-110.11679,"CROW CREEK","EPA"
"WWYP99-0538",44.20063,-108.97902,"MEETEETSE CREEK","EPA"
"WWYP99-0540",43.38981,-108.79684,"MAVERICK SPRING DRAW","EPA"
"WWYP99-0553",44.54282,-109.38324,"TROUT CREEK","EPA"
"WWYP99-0556",42.31015,-110.47545,"LA BARGE CREEK","EPA"
"WWYP99-0582",44.76031,-107.26416,"WOLF CREEK","EPA"
"WWYP99-0585",43.85899,-110.90908,"NORTH LEIGH CREEK","EPA"
"WWYP99-0586",43.09746,-108.90919,"SAGE CREEK","EPA"
"WWYP99-0587",43.64639,-107.37865,"NOWOOD RIVER","EPA"
"WWYP99-0589",41.08387,-107.33269,"UNNAMED (BIG GULCH)","EPA"
"WWYP99-0590",42.52282,-106.25457,"MUD SPRINGS DRAW","EPA"
"WWYP99-0591",42.65724,-110.67103,"GREY'S RIVER","EPA"
"WWYP99-0592",43.0945,-110.74507,"LITTLE GREYS RIVER","EPA"
"WWYP99-0594",44.78621,-109.89218,"UNNAMED TRIB TO TIMBER CREEK","EPA"
"WWYP99-0598",42.87319,-109.17991,"GAYLORD CREEK","EPA"
"WWYP99-0599",43.55997,-107.23897,"CHERRY CREEK","EPA"
"WWYP99-0600",44.12135,-107.43706,"BRODENBACK CREEK","EPA"
"WWYP99-0603",44.10216,-109.39757,"WAREHOUSE CREEK","EPA"
"WWYP99-0604",43.53978,-108.84934,"BARGEE CREEK","EPA"
"WWYP99-0605",44.09455,-106.87589,"POISON CREEK","EPA"
"WWYP99-0606",44.27449,-105.40059,"DONKEY CREEK","EPA"
"WWYP99-0607",44.37288,-109.32365,"SOUTH FORK SHOSHONE RIVER","EPA"
"WWYP99-0608",44.92105,-110.53731,"UNNAMED","EPA"
"WWYP99-0609",43.84891,-108.83739,"LITTLE GRASS CREEK","EPA"
"WWYP99-0610",42.59226,-108.51601,"TWIN CREEK","EPA"
"WWYP99-0612",44.90278,-109.15301,"BENNETT CREEK","EPA"
"WWYP99-0613",41.01548,-108.82674,"CANYON CREEK","EPA"
"WWYP99-0614",42.26335,-107.12422,"MINERS CANYON","EPA"
"WWYP99-0615",42.46895,-110.86983,"WATER CANYON CREEK","EPA"
"WWYP99-0616",43.23574,-110.44743,"HOBACK RIVER","EPA"
"WWYP99-0651",43.24362,-109.91057,"SOUTH FORK GYPSUM CREEK","EPA"
"WWYP99-0652",44.55973,-104.15469,"REDWATER CREEK","EPA"
"WWYP99-0653",41.07601,-105.78102,"SPRING CREEK","EPA"
"WWYP99-0655",42.17173,-110.72985,"HAMS FORK GREEN RIVER","EPA"
"WWYP99-0656",43.28194,-109.40092,"DRY CREEK","EPA"
"WWYP99-0657",42.87191,-109.44692,"MIDDLE FORK BOULDER CREEK","EPA"
"WWYP99-0659",44.99132,-108.35394,"CROOKED CREEK","EPA"
"WWYP99-0660",42.21313,-105.5174,"BEAR CREEK","EPA"
"WWYP99-0661",42.3118,-105.33651,"COTTONWOOD CREEK","EPA"
"WWYP99-0662",43.69302,-110.21352,"SOUTH FORK SPREAD CREEK","EPA"
"WWYP99-0665",44.67642,-104.61139,"BLACKTAIL CREEK","EPA"
"WWYP99-0669",42.72418,-108.97095,"MIDDLE FORK POPO AGIE RIVER","EPA"
"WWYP99-0670",43.48042,-106.72309,"WILLOW CREEK","EPA"
"WWYP99-0671",44.10232,-105.1593,"BELLE FOURCHE RIVER","EPA"
"WWYP99-0707",41.08284,-106.79731,"ENCAMPMENT RIVER","EPA"
"WWYP99-0708",41.65282,-106.31291,"WAGONHOUND CREEK","EPA"
"WWYP99-0710",43.51989,-109.98189,"LEEDS CREEK","EPA"
"WWYP99-0713",41.0178,-110.38719,"EAST FORK SMITHS FORK","EPA"
"WWYP99-0715",43.96975,-109.48939,"NNT TO VENUS CREEK","EPA"
"WWYP99-0716",42.93313,-110.19985,"HORSE CREEK","EPA"
"WWYP99-0717",43.81833,-107.24798,"SOUTH FORK OTTER CREEK","EPA"
"WWYP99-0719",41.99879,-105.36584,"DUCK CREEK","EPA"
"WWYP99-0720",42.10983,-104.62753,"DEER CREEK","EPA"
"WWYP99-0721",44.48984,-110.26107,"CUB CREEK","EPA"
"WWYP99-0722",42.40189,-109.19725,"LITTLE MITCHELL SLOUGH","EPA"
"WY1046744",43.6058,-106.57562,"SOUTH FORK POWDER RIVER","EPA"
"WY1203762",42.73013,-106.02126,"DEER CREEK","EPA"
"WYO-0002",43.93089,-110.55956,"WEST FORK PILGRIM CREEK","EPA"
"WYO-0032",44.09893,-110.73405,"JOEY RAMONE CREEK","EPA"
"WYO-0037",44.57368,-110.81424,"NEZ PERCE CREEK","EPA"
"YNP-0019",45.01267,-111.07764,"SPECIMEN CREEK","EPA"
"YNP-0025",44.88535,-111.05143,"GRAYLING CREEK","EPA"
"YNP-0039",44.44865,-110.70734,"HERRON CREEK","EPA"
"YNP-0040",44.44795,-110.69928,"DE LACY CREEK","EPA"
"YNP-0073",44.92202,-110.11203,"PEBBLE CREEK","EPA"
"YNP-0113",44.8441,-110.18455,"KATHLEEN'S CREEK","EPA"
"YNP-0117",44.84713,-110.20406,"CHALCEDONY CREEK","EPA"
"FW08KS001",39.01490805,-98.01046463,NA,"EPA"
"FW08KS003",37.3952849,-98.92627961,NA,"EPA"
"FW08KS005",38.19892655,-95.42768365,NA,"EPA"
"FW08KS006",37.47701976,-98.36534065,NA,"EPA"
"FW08KS012",37.78662431,-96.42997007,NA,"EPA"
"FW08KS036",37.99322599,-99.32134205,NA,"EPA"
"FW08KS039",39.01570904,-95.84061299,NA,"EPA"
"FW08KS033",37.97450198,-101.7879598,NA,"EPA"
"FW08DE001",39.3588435,-75.67549416,NA,"EPA"
"FW08DE013",39.7302915,-75.59800358,NA,"EPA"
"FW08NV003",40.31657757,-116.901529,NA,"EPA"
"FW08NV069",41.88666095,-114.6866143,NA,"EPA"
"FW08NV004",40.90311286,-115.224256,NA,"EPA"
"FW08NV005",39.21792949,-117.0595203,NA,"EPA"
"FW08NV006",41.41766741,-116.0342696,NA,"EPA"
"FW08NV008",41.71522014,-115.2289633,NA,"EPA"
"FW08NV009",38.32750793,-114.2774604,NA,"EPA"
"FW08NV010",41.80682461,-115.7046045,NA,"EPA"
"FW08NV011",41.21398709,-116.3987168,NA,"EPA"
"FW08NV012",41.92147277,-119.4433402,NA,"EPA"
"FW08NV014",40.74129868,-115.5543686,NA,"EPA"
"FW08NV015",41.01579472,-116.0832885,NA,"EPA"
"FW08NV019",40.70240853,-116.5235212,NA,"EPA"
"FW08NV022",41.77179727,-117.8060453,NA,"EPA"
"FW08NV026",41.3973601,-117.4646693,NA,"EPA"
"FW08NV028",41.40884387,-118.9109046,NA,"EPA"
"FW08NV029",39.21428861,-114.5413454,NA,"EPA"
"FW08NV031",40.81470323,-115.8061406,NA,"EPA"
"FW08NV032",36.6417447,-114.5318165,NA,"EPA"
"FW08NV033",38.85858259,-115.6673318,NA,"EPA"
"FW08NV034",40.91002543,-117.9097195,NA,"EPA"
"FW08NV035",40.68600234,-116.7624855,NA,"EPA"
"FW08NV037",41.87729618,-115.6285161,NA,"EPA"
"FW08NV038",41.9957489,-117.7707249,NA,"EPA"
"FW08NV049",38.8505517,-116.6048621,NA,"EPA"
"FW08NV040",39.08215943,-119.7573042,NA,"EPA"
"FW08NV050",40.41024065,-118.3154415,NA,"EPA"
"FW08NV051",40.64965565,-116.7790317,NA,"EPA"
"FW08NV053",41.95776506,-115.863833,NA,"EPA"
"FW08NV054",41.27385024,-118.4605996,NA,"EPA"
"FW08NV056",39.20075374,-119.6299202,NA,"EPA"
"FW08NV057",41.13161753,-115.4997593,NA,"EPA"
"FW08NV058",40.78824389,-117.0442313,NA,"EPA"
"FW08NV041",41.32039998,-115.657142,NA,"EPA"
"FW08NV039",41.77125165,-117.3829874,NA,"EPA"
"FW08NV062",41.00564814,-117.3393351,NA,"EPA"
"FW08NV063",40.394948,-116.1206756,NA,"EPA"
"FW08NV065",38.78147873,-117.3401678,NA,"EPA"
"FW08NV066",40.69720892,-118.1006986,NA,"EPA"
"FW08OR001",43.64952824,-124.0956116,NA,"EPA"
"FW08OR002",45.36811658,-119.446251,NA,"EPA"
"FW08OR004",44.62318544,-119.6383494,NA,"EPA"
"FW08OR005",44.89842988,-117.4241613,NA,"EPA"
"FW08OR006",43.87510264,-123.5025807,NA,"EPA"
"FW08OR008",45.11449914,-116.8564475,NA,"EPA"
"FW08OR009",45.30045298,-123.4774717,NA,"EPA"
"FW08OR010",43.09695281,-122.4115116,NA,"EPA"
"FW08OR043",43.61498688,-122.7664621,NA,"EPA"
"FW08OR047",42.07214556,-124.0083463,NA,"EPA"
"FW08OR050",43.1011809,-122.8297464,NA,"EPA"
"FW08OR045",44.90149003,-118.4770479,NA,"EPA"
"FW08OR052",44.85146182,-118.1429123,NA,"EPA"
"FW08OR069",45.19312941,-118.704127,NA,"EPA"
"FW08CO001",37.36588354,-108.5932791,NA,"EPA"
"FW08CO003",39.73087609,-108.6747246,NA,"EPA"
"FW08CO006",39.6430304,-107.7110185,NA,"EPA"
"FW08CO010",39.34428,-104.9728388,NA,"EPA"
"FW08CO012",39.2413809,-104.9580488,NA,"EPA"
"FW08CO013",37.79720049,-103.3774933,NA,"EPA"
"FW08CO014",39.89246561,-105.0565383,NA,"EPA"
"FW08CO017",40.97146712,-107.0196069,NA,"EPA"
"FW08CO019",39.38895974,-104.8672149,NA,"EPA"
"FW08CO020",38.06505925,-102.3363777,NA,"EPA"
"FW08CO021",39.98812383,-108.7779574,NA,"EPA"
"FW08CO027",39.36936448,-106.4524344,NA,"EPA"
"FW08CO031",40.15970307,-105.1184267,NA,"EPA"
"FW08CO038",39.07659754,-106.0063979,NA,"EPA"
"FW08CO073",37.06135096,-105.982904,NA,"EPA"
"FW08CO076",39.63865573,-102.1136539,NA,"EPA"
"FW08CO103",38.60455418,-106.4649269,NA,"EPA"
