"type","modified","bibilographicCititation","CollectionID","datasetID","institutionCode","verbatimLocation","verbatimLatitude","verbatimLongitude","verbatimWaterbody","State","eventID","locationID","Year","verbatimEventDate","BFWidth","Grad","RchLen","BFWDRatio","BFHeight","WetWidth","WetWidthToDepth","RPD","PctPool","PctDry","StreamOrder","D50","PctFines2","PctFines6","LWDFreq","LWDVol","OEratio","MMI","Program"
NA,NA,NA,NA,NA,NA,"C8B54481-F09F-4EF3-A05B-DCF6C92A4EE6",38.518646,-107.130828,"WILLOW CREEK","CO",NA,"BLMMaster-11885",NA,"1499324400000",4.32,4.03,150,NA,0.09,3.73,NA,0.55,37.25,NA,3,12,38.7,43.6,19.333,0.916,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"7CC38416-7E32-492A-B0F8-F5BA31FDAB8E",37.372933,-106.324355,"ALAMOSA RIVER","CO",NA,"BLMMaster-24962",NA,"1505199600000",18.83,0.61,370.8,NA,0.31,14.81,NA,0.6,3.91,0,4,97,5.5,5.5,12.406,5.258,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"70EAE2DE-B470-450C-AB02-9E2974251985",63.026862,-161.18717,NA,"AK",NA,"AK_AN_BSWI-1025",NA,"1502348400000",2.13,15.17,150,NA,0.16,1.78,NA,0.16,2.2,NA,2,109,0,0,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"12804E58-19B5-4748-8DC4-286CFFCD3FFF",44.838766,-114.0187,"Ezra Creek","ID",NA,"BLMMaster-10362",NA,"1.466406e+12",1.91,8.93,150,NA,0.08,0.82,NA,0.11,2.08,0.7,3,13,40.7,41.9,1.333,0.107,0.576972,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E11A77C2-0206-42A5-9961-1DB0B0AE4F3B",41.327059,-107.610773,"DEEP GULCH","WY",NA,"BLMMaster-14085",NA,"1498028400000",2.35,1.32,150,NA,0.08,1.11,NA,NA,0,NA,2,1,100,100,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"9A266EC9-8295-4BE6-BBD0-992397B23E5F",39.820049,-108.671196,"EAST DOUGLAS CREEK","CO",NA,"BLMMaster-13533",NA,"1498633200000",3.46,0.41,150,NA,0.2,2.68,NA,0.67,15.8,0,5,18,27.6,28.6,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"629C6577-C4C6-4A3C-AE2A-A7113A73F4C7",42.294143,-110.475225,"MILLER CREEK","WY",NA,"HD-TR-1452",NA,"1503817200000",3.17,3.59,150,NA,0.24,2.03,NA,0.23,11.67,0,3,97,6.7,6.7,0.667,0.053,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"C90159C5-5354-4C08-9418-14A7BEA8A7CC",38.573278,-110.965723,"Muddy Creek","UT",NA,"BLMMaster-10124",NA,"1.470294e+12",22.64,0.2,389.36,NA,0.82,1.2,NA,NA,NA,53,6,1,65.2,68.4,0.514,0.022,0.18033264,NA,"BLM"
NA,NA,NA,NA,NA,NA,"9E6BB66E-A1C3-41B7-B6F1-2F76073C38A9",38.776123,-108.924119,"NORTH FORK WEST CREEK","CO",NA,"BLMMaster-12050",NA,"1499842800000",7.04,11.6,156.6,NA,0.53,4.53,NA,0.52,48.28,0,4,140,3.6,9.8,7.024,0.439,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"79D166F9-F70D-40B7-A8DE-A4FC4E7D2020",39.003489,-107.373596,"WEST FORK OF MUDDY CREEK","CO",NA,"SW-TR-1422",NA,"1507100400000",8.61,1.82,187,NA,0.15,7.47,NA,0.37,21.18,0,4,130,34.8,35.2,3.743,0.739,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"62214D17-31A6-4066-A80D-0A91A590F4F1",41.088934,-109.328551,NA,"WY",NA,"BLM13-5129",NA,"1498633200000",2.3,12.53,150,NA,0.17,1.15,NA,0.08,2.8,0,2,2,50.9,52.7,1.111,0.048,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"EBA95708-2A43-4695-8CFE-DE790ACDF9CE",36.169921,-105.827118,"Ojo Sarco","NM",NA,"FMD-TR-001",NA,"1465628400000",5.14,3.01,150,NA,0.29,NA,NA,0.07,0.63,0,4,8,40,47.6,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"C02950C5-745B-4882-BD68-979CD9CC1D8D",44.475404,-113.05593,"EIGHTEENMILE CREEK","ID",NA,"BLMMaster-14110",NA,"1500879600000",4.14,3.97,150,NA,0.07,2.64,NA,0.21,0.93,0,3,54,15.8,18.1,0,0,1.01237,NA,"BLM"
NA,NA,NA,NA,NA,NA,"6BA34BC7-E75E-4EE2-97F5-0F57DCBE3B75",38.276704,-105.353837,"Grape Creek","CO",NA,"BLMMaster-10402",NA,"1468047600000",10.07,1.13,159.92,NA,0.29,9.11,NA,NA,NA,0,5,57,9.9,11.3,0,0,NA,73.2,"BLM"
NA,NA,NA,NA,NA,NA,"09172233-E44C-472E-80D7-1B2F7E665917",38.877824,-108.592123,"NORTH EAST CREEK","CO",NA,"BLMMaster-13565",NA,"1501138800000",2.94,4.59,150,NA,0.27,2.2,NA,0.29,38.6,0,3,53,35.3,36.3,28.667,4.714,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"77DE5BD4-CA66-40B2-A374-8CCC03456879",44.126367,-114.367045,"Pine Creek","ID",NA,"BLMMaster-10458",NA,"1466665200000",2.38,6.49,150,NA,0.06,2.12,NA,0.25,1.15,0,3,50,9.8,10.3,1.333,6.451,1.131988,NA,"BLM"
NA,NA,NA,NA,NA,NA,"0B858DD3-F469-4137-BA95-EDC6BB64AA46",70.278784,-151.479305,"Blackfish","AK",NA,"NPRA15-TR-003",NA,"1467356400000",13.2,0.05,251,NA,0.09,9.29,NA,NA,NA,0,5,1,100,100,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"559DB7A3-F6E9-4210-A2AE-F2D1C055401E",38.801825,-108.368527,"Little Dominguez Creek","CO",NA,"BLMMaster-10237",NA,"1.47159e+12",2.41,1.13,150,NA,0.34,1.71,NA,NA,0,0,5,34,30.5,30.5,0,0,NA,63.3,"BLM"
NA,NA,NA,NA,NA,NA,"7114259424",43.273295,-123.808675,"Tioga Creek","OR",NA,"BLM13-2017",NA,"1407913200000",23.87,0.46,420,NA,1.82,12.07,NA,0.36,4.45,0,4,75,9,10,10.952,13.368,0.551597,NA,"BLM"
NA,NA,NA,NA,NA,NA,"ECDD3EE9-76C0-4A38-BC80-27B3C13A1AF4",36.344957,-106.043224,"OJO CALIENTE","NM",NA,"BLMMaster-18498",NA,"1497769200000",9.74,1.03,198.4,NA,0.29,7.9,NA,0.65,9.63,0,5,104,9.5,10,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"5D97FFA4-96F9-4C2B-9E3A-2FB2EFF01B19",40.953626,-108.658957,"Vermillion Creek","CO",NA,"BLMMaster-11065",NA,"1472626800000",2.1,0.23,150,NA,0.36,1.45,NA,0.24,5.89,0,6,11,36.4,40,0,0,NA,35.2,"BLM"
NA,NA,NA,NA,NA,NA,"214837C7-4368-4287-B04E-665683AA0688",38.35456,-105.991261,"Rock Creek","CO",NA,"FR-TR-015",NA,"1473922800000",1.65,5.2,150,NA,0.13,1.32,NA,0.11,12.73,0,3,48,6.4,9.6,0,0,NA,39.3,"BLM"
NA,NA,NA,NA,NA,NA,"AE325ED0-C13C-4C45-BCF8-B13A018D4732",44.796157,-120.385711,"JOHN DAY RIVER","OR",NA,"BLMMaster-14335",NA,"1506063600000",85.93,0.15,1236,NA,2.07,22.78,NA,NA,88.92,0,7,70,4.1,5.5,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"D228D063-6BF3-440D-9FC7-04A16C001219",44.317363,-119.555678,"SOUTH FORK JOHN DAY RIVER","OR",NA,"BLMMaster-16031",NA,"1503730800000",9.24,1.21,166,NA,0.35,6.96,NA,0.44,47.89,0,5,90,5.3,13,0.602,0.048,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"12366",41.3877,-120.3542,"JIM CREEK","CA",NA,"BLM13-8006",NA,"1.370934e+12",2.39,3.78,150,NA,0.17,0.87,NA,NA,NA,50,3,NA,6.7,NA,4,7.329,NA,17.96690754,"BLM"
NA,NA,NA,NA,NA,NA,"C1B4B9E6-D5EF-43BC-AB3F-7CA954A8E0A3",44.938915,-113.509357,"SHARKEY CREEK","ID",NA,"BLMMaster-12746",NA,"1.500534e+12",1.31,14.35,150,NA,0.12,1.02,NA,0.11,2.2,0,2,23,23.3,25.7,19.333,1.797,0.759141,NA,"BLM"
NA,NA,NA,NA,NA,NA,"536869A0-C678-4E87-B06E-C39E0DF030DC",39.772012,-113.940057,"TROUT CREEK","UT",NA,"BLMMaster-17649",NA,"1499151600000",3.85,8.32,150,NA,0.12,3.23,NA,0.34,14.1,0,3,66,1.4,2.4,12.667,2.381,0.93663846,NA,"BLM"
NA,NA,NA,NA,NA,NA,"321545DD-44D4-44A8-8DFF-EE9814E63DB2",38.810619,-111.192331,"MUDDY CREEK","UT",NA,"BLMMaster-13820",NA,"1502175600000",5.73,0.32,150,NA,0.23,4.68,NA,0.23,9.93,0,6,2,61,63.8,0,0,0.79686703,NA,"BLM"
NA,NA,NA,NA,NA,NA,"43E04F6E-52D5-41BF-9721-F4591DDA682F",68.156776,-148.391036,NA,"AK",NA,"CYFO-1010",NA,"1501138800000",17.09,1.78,384,NA,0.57,11.7,NA,NA,0,0,4,80,6.5,7.4,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"1425608465",40.742878,-117.617722,"Unnamed","NV",NA,"BLM13-6011",NA,"1403938800000",3.46,NA,150,NA,0.28,1.63,NA,0.18,1.83,0,5,38,33.7,33.7,0.833,0.036,NA,49.72205332,"BLM"
NA,NA,NA,NA,NA,NA,"F09AC8C8-0695-44F0-BB59-F100A8206032",44.252569,-120.036274,"MIM 204 DMA Paulina Creek","OR",NA,"PR-TR-013",NA,"1.474614e+12",5.56,NA,150,NA,0.29,2.58,NA,0.14,16.27,0,4,66,2.4,11.5,2,0.136,0.804053,NA,"BLM"
NA,NA,NA,NA,NA,NA,"DCC41031-91D1-40D8-B07B-1294B4915326",42.224454,-106.981407,"Sunday Morning Creek","WY",NA,"BLMMaster-11289",NA,"1.468998e+12",0.86,3.39,150,NA,0.11,0.65,NA,0.17,19.33,NA,2,6,39,54,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"7E1F6F6F-7A46-4FF3-85DC-B81B6671A45E",67.232952,-149.993566,"Myrtle Creek","AK",NA,"AA-009-2016",NA,"1471071600000",10.75,1.42,233.2,NA,0.37,6.96,NA,NA,NA,0,4,54,7.1,16.1,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"11CCFBE4-D637-4403-9AEC-DFF2F189F6D5",45.05276,-113.9377,"Henry Creek","ID",NA,"BLMMaster-11322",NA,"1465282800000",1.63,7.06,150,NA,0.05,1.39,NA,0.1,5.9,0,3,24,22.3,24.8,2,0.848,0.823497,NA,"BLM"
NA,NA,NA,NA,NA,NA,"7F4F2817-684A-4B85-98BC-BD897C8CCC62",39.251554,-109.473074,"DIAMOND CREEK","Utah",NA,"BLM13-5023",NA,"1506063600000",1.02,2.95,150,NA,0.17,0.54,NA,0.11,2.86,0,4,6,44.8,51.4,0,0,0.95768103,NA,"BLM"
NA,NA,NA,NA,NA,NA,"F5FD0BCA-B108-43C7-BCBF-D87EFD68BDCF",39.983703,-112.756264,"Indian Creek","UT",NA,"WD-TR-008",NA,"1.47375e+12",2.75,5.74,150,NA,0.08,1.9,NA,0.09,0.78,NA,3,1,98.4,98.9,0,0,0.76751462,NA,"BLM"
NA,NA,NA,NA,NA,NA,"B1DAA014-20DB-4AE0-813C-9D960376939E",41.955347,-113.901926,"POLE CREEK","UT",NA,"BLMMaster-15137",NA,"1.503558e+12",2.09,6.22,150,NA,0.05,1.67,NA,0.25,10.44,0,3,20,17.1,23.3,0,0,0.88188266,NA,"BLM"
NA,NA,NA,NA,NA,NA,"0F7AE5A2-7C52-41D2-921B-CC1B849FC371",40.08114,-106.39566,"Muddy Creek","CO",NA,"NW-TR-001",NA,"1470207600000",15.99,0.05,310.44,NA,0.31,15.07,NA,NA,0,0,6,2,52.9,60.5,0,0,NA,34.4,"BLM"
NA,NA,NA,NA,NA,NA,"EE59DF23-CA33-41A1-919D-C21DF9CC1CB3",41.9714,-105.326614,"Laramie River","WY",NA,"BLMMaster-10322",NA,"1470898800000",17.93,NA,272.8,NA,1.02,13.06,NA,1.38,37.83,NA,6,432,9.3,9.3,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E60DE152-445E-468C-AC30-B00A2FCAA814",38.504966,-105.954841,"ARKANSAS RIVER","CO",NA,"BLMMaster-12898",NA,"1503730800000",35.73,NA,1256,NA,0.72,31.82,NA,NA,NA,0,6,NA,17,NA,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"75B54515-0A28-4CE2-99FF-AC5C08CD88F0",39.042783,-106.268512,"CACHE CREEK","CO",NA,"FR-TR-1357",NA,"1.502262e+12",2.58,4.85,150,NA,0.14,2.58,NA,0.43,22.53,NA,3,9,43.3,45.7,57.576,6.162,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"8D781904-598F-498B-AE01-8C3380F3D245",37.249468,-107.116911,"NO NAME","CO",NA,"BLMMaster-22594",NA,"1502866800000",4.18,3.65,150,NA,0.14,3.45,NA,0.29,11.47,0,2,109,26.6,28.1,7.333,1.598,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"88B6F348-F47F-4CD9-9CD9-7E3379A5B74C",36.690709,-105.629778,"Canones Creek","NM",NA,"FMD-TR-008",NA,"1470207600000",8.31,1.19,191.08,NA,0.46,NA,NA,0.6,5.34,0,5,96,13,14.1,5.757,0.379,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"1975505453",41.449038,-116.551423,"Winters Creek","NV",NA,"BLM13-4165",NA,"1439103600000",1.92,2.79,150,NA,0.21,0.98,NA,0.09,0.64,0,3,10,44,45.5,0,0,NA,46.97564375,"BLM"
NA,NA,NA,NA,NA,NA,"3675095449",39.400932,-114.705798,NA,"NV",NA,"BLM14-9222",NA,"1.436598e+12",2.88,2.58,150,NA,0.17,2.45,NA,0.22,8.53,0,3,35,8.4,8.4,0.667,0.168,NA,39.41204419,"BLM"
NA,NA,NA,NA,NA,NA,"CDFEF44E-CCEC-464A-B35C-C467D4870C67",63.197275,-147.329552,"White Creek","AK",NA,"GL-TR-001",NA,"1469084400000",6.56,3.74,150,NA,0.21,5.7,NA,NA,NA,0,4,90,1,2,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"F351E8F0-131A-4B3A-AE58-6BB5CC2A22B7",35.998142,-105.91237,"Quemado, Rio","NM",NA,"BLMMaster-35810",NA,"1.466406e+12",6.21,3.57,150,NA,0.96,NA,NA,0.52,6.55,0,3,28,25.6,27.1,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"6749658036",41.209976,-117.013657,NA,"NV",NA,"BLM14-9269",NA,"1.409382e+12",3.34,2.15,150,NA,0.28,1.03,NA,0.32,4.1,0,4,12,41.5,43,10,1.551,NA,62.76153012,"BLM"
NA,NA,NA,NA,NA,NA,"CA412FB9-331A-466C-979F-5AF1B6A12765",66.830979,-149.614624,"Jim River","AK",NA,"CYFO-1004",NA,"1467874800000",9.24,4.36,182.2,NA,0.41,6.75,NA,NA,NA,0,3,72,0,0.9,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"DFAF1093-B5F8-474A-809A-BF328CC53C52",43.702273,-111.806629,"SNAKE RIVER","ID",NA,"BLM13-4072",NA,"1502175600000",89.64,NA,3400,NA,0.55,59.45,NA,NA,NA,0,7,NA,1,NA,0.147,0.019,0.335595,NA,"BLM"
NA,NA,NA,NA,NA,NA,"12621",42.4259,-122.506,"UNNAMED","OR",NA,"BLM13-2083",NA,"1377932400000",3.21,8.64,150,NA,0.41,1.7,NA,NA,NA,1.3,2,NA,35,NA,22.667,7.932,0.686351,NA,"BLM"
NA,NA,NA,NA,NA,NA,"2325192947",39.404131,-117.728571,"South Fork Topia Creek","NV",NA,"BLM14-9141",NA,"1407135600000",1.46,9.7,150,NA,0.17,0.53,NA,NA,NA,22.7,2,1,71.5,74.8,0,0,NA,28.34031939,"BLM"
NA,NA,NA,NA,NA,NA,"0B5E82DB-03CD-4F77-8C44-BEA7B0477C69",39.250368,-110.274596,"PRICE RIVER","UT",NA,"BLMMaster-10492",NA,"1.502262e+12",7.01,0.12,151.2,NA,0.26,6.5,NA,0.91,7.61,0,7,2,67.8,71.2,0,0,1.32252002,NA,"BLM"
NA,NA,NA,NA,NA,NA,"FA9ADDE9-F3A9-4A9E-8F8F-F861D8493638",36.637432,-105.694854,"Grande, Rio","NM",NA,"BLMMaster-12514",NA,"1468306800000",20.32,NA,704,NA,0.72,18,NA,NA,NA,0,7,NA,8.5,NA,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E4CD2A47-1125-4E71-BAC2-D36214AF5AD8",44.501596,-113.825522,NA,"ID",NA,"IF-TR-002",NA,"1467874800000",6.72,0.76,150,NA,0.14,5.46,NA,0.3,9.17,0,6,42,6.7,6.7,0,0,0.392472,NA,"BLM"
NA,NA,NA,NA,NA,NA,"5075068E-EB64-4E8C-9770-8CDE9A4EC709",37.408863,-108.496553,"UNNAMED ","CO",NA,NA,NA,"1501743600000",2.98,NA,150,NA,0.1,2.88,NA,0.16,8.1,0,3,1,89.4,91.1,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"84E6F255-C1F8-4E22-B926-4001823CBDAD",42.172059,-107.017939,"Hurt Creek","WY",NA,"BLMMaster-11033",NA,"1470207600000",0.64,4.92,150,NA,0.09,0.5,NA,0.1,33.51,NA,2,7,44.5,47.6,4.667,0.506,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"273364D4-C7B5-4192-8452-9B49936C6791",44.114657,-113.482438,"Squaw Creek","ID",NA,"BLMMaster-10438",NA,"1470121200000",1.21,4.74,150,NA,0.07,0.98,NA,0.09,2.71,0,3,2,60.4,60.4,0,0,0.711137,NA,"BLM"
NA,NA,NA,NA,NA,NA,"8402CD50-1113-4570-AA01-A10F302B6FBD",38.307213,-107.345032,"Pine Creek","CO",NA,"BLMMaster-10498",NA,"1.468134e+12",1.1,2.69,150,NA,0.17,0.82,NA,0.2,23.33,0,2,21,20.9,23.5,0,0,NA,47.1,"BLM"
NA,NA,NA,NA,NA,NA,"18D1A119-BFC0-4ADE-BD2E-9FEBF7C38AFE",63.293581,-145.823399,"Unamed","AK",NA,"GAFO-1058",NA,"1469689200000",3.13,2.45,150,NA,0.19,2.11,NA,NA,NA,0,2,46,4.8,6.7,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"2349204058",65.360886,-145.147772,NA,"AK",NA,"AA-STR-0016",NA,"1438498800000",22.21,1.44,380,NA,0.42,18.51,NA,NA,NA,0,3,70,1.9,3.8,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"8215453734",41.464655,-118.901245,NA,"NV",NA,"BLM14-9263",NA,"1440658800000",0.88,10.81,150,NA,0.24,0.52,NA,NA,NA,9.7,2,14,7,14.5,0,0,NA,42.64446791,"BLM"
NA,NA,NA,NA,NA,NA,"4ECCE8C8-97DC-4387-AA34-F90CA5316F69",39.421483,-110.201692,"RANGE CREEK","UT",NA,"BLMMaster-14012",NA,"1501484400000",2.32,2.56,150,NA,0.27,1.61,NA,0.4,13.07,0,4,55,14.8,15.7,1.818,0.079,1.01674229,NA,"BLM"
NA,NA,NA,NA,NA,NA,"B8101C18-5B1D-43F5-9EC6-B1AC7879DCF9",41.447232,-107.37252,"Littlefield Creek","WY",NA,"RA-TR-005",NA,"1471503600000",1.77,0.5,150,NA,0.09,1.43,NA,0.26,23,NA,3,1,74.7,77.3,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"109EB957-6160-4705-AE5D-65274948DC88",42.242411,-106.708414,"South Fork Sage Creek","WY",NA,"BLMMaster-10834",NA,"1467874800000",5.32,2.27,150,NA,0.24,5.12,NA,0.6,56.13,NA,3,14,44.3,45.8,3.333,0.447,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"11804",41.9875,-119.9365,NA,"CA",NA,"BLM13-4017",NA,"1374303600000",2.99,0.78,150,NA,0.21,2.19,NA,NA,NA,0,4,NA,61,NA,2,0.199,NA,53.19689541,"BLM"
NA,NA,NA,NA,NA,NA,"DA30964E-00FB-407B-AE31-8168475CFF7E",42.859125,-109.710373,"MEADOW CREEK","WY",NA,"BLMMaster-11049",NA,"1.505718e+12",1.38,3.24,150,NA,0.15,0.68,NA,NA,0,0,3,2,64.5,73.6,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"664A9305-D861-47D2-8C85-D44ABA312B03",47.303983,-118.362779,"Crab Creek","OR",NA,"BLMMaster-14579",NA,"1473058800000",7.92,0.21,166.16,NA,0.21,7.24,NA,NA,0,NA,5,38,43.1,43.1,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"48A81737-D52D-4F7B-A205-116F95F4B936",41.577241,-111.336056,"BIG CREEK","UT",NA,"UNEQUAL-184",NA,"1.506582e+12",3.36,0.9,150,NA,0.09,2.9,NA,0.45,48.49,0,4,30,15,15.9,0,0,1.13476485,NA,"BLM"
NA,NA,NA,NA,NA,NA,"CF12E42F-2F95-4B41-B23C-99DCE7609E50",41.951184,-113.953094,"Pole trib","UT",NA,"UNEQUAL-157",NA,"1.466838e+12",2.11,3.55,150,NA,0.15,0.6,NA,0.09,7.98,0,3,6,34.3,52.4,0,0,0.88517098,NA,"BLM"
NA,NA,NA,NA,NA,NA,"5932BE8D-DF9A-4145-A924-E51E39895BE1",38.187439,-107.055927,"Cebolla Creek","CO",NA,"BLMMaster-10114",NA,"1468306800000",13.88,1.17,272.88,NA,0.23,12.96,NA,NA,0,0,5,88,8.3,8.3,5.863,4.98,NA,61.4,"BLM"
NA,NA,NA,NA,NA,NA,"43F431AA-5AEF-47C1-A33F-9A11F24C7B52",39.695245,-106.83296,"EBY CREEK","CO",NA,"BLMMaster-11837",NA,"1.49751e+12",3.24,3.86,150,NA,0.22,2.29,NA,NA,0,0,3,42,33.3,34.8,8.667,7.22,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"6805F3A6-5600-45F0-B4F7-3B5F7BFCF44A",42.686763,-109.393976,"JIM CREEK","WY",NA,"BLMMaster-11177",NA,"1504767600000",6.8,17.43,150,NA,0.5,4.48,NA,NA,0,0,3,650,2.4,3.4,2.667,0.189,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"C32B9469-568F-4EB3-A103-9C626AD47B0C",39.564372,-107.922699,"SECOND ANVIL CREEK","CO",NA,"BLMMaster-12013",NA,"1.49967e+12",4.36,6.53,150,NA,0.18,3.23,NA,NA,0,19.9,2,2,65.7,77.1,0.667,0.053,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"F82DDD41-6F2C-4EBA-AE8F-4A9F61469E43",39.78053,-108.642069,"East Douglas Creek","CO",NA,"BLMMaster-11565",NA,"1.472886e+12",2.24,0.47,150,NA,0.47,1.39,NA,0.42,35.91,0,5,15,34.7,35.2,0.667,0.029,NA,46.3,"BLM"
NA,NA,NA,NA,NA,NA,"3751994040",65.117061,-147.128105,"Kokomo Creek","AK",NA,"AA-STR-0010",NA,"1406703600000",6.06,1.7,150,NA,0.21,3.71,NA,NA,NA,0,3,40,2.8,4.7,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"9444276394",38.889092,-118.779737,"Walker River","NV",NA,"BLM14-9156",NA,"1440313200000",22.79,0.14,360,NA,0.21,8.37,NA,NA,0,0,4,1,100,100,0,0,NA,12.21215892,"BLM"
NA,NA,NA,NA,NA,NA,"79AE71B8-95AB-4A6D-B53E-4DC56F0DEADF",38.710916,-105.26986,"Little High Creek","CO",NA,"FR-TR-016",NA,"1471762800000",1.51,1.91,150,NA,0.16,0.69,NA,0.08,6.93,0,2,1,73.9,84.4,0,0,NA,43.6,"BLM"
NA,NA,NA,NA,NA,NA,"1BFDBF2D-D6D0-43AC-B1B7-51E8D4537724",48.508519,-119.729999,"SALMON CREEK","OR",NA,"BLMMaster-22031",NA,"1505026800000",10.01,3.22,186,NA,0.35,9.11,NA,0.47,71.59,0,6,154,16.1,16.1,24.194,38.642,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"6068519294",41.74183,-115.197159,"Cottonwood Creek","NV",NA,"BLM14-9202",NA,"1435215600000",8.65,1.1,150,NA,0.21,6.12,NA,0.4,23.86,0,3,10,20.7,38.4,0,0,NA,45.53581817,"BLM"
NA,NA,NA,NA,NA,NA,"6C5F1D4D-1BF3-4653-92D9-27CDD8DADD3A",36.943546,-105.734039,"GRANDE, RIO","NM",NA,"BLMMaster-15842",NA,"1498719600000",40.55,NA,1088,NA,0.44,37.91,NA,NA,NA,0,7,NA,53.5,NA,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E7B2EA94-8BBE-4403-AD03-9DC11B2EE7E1",64.107967,-141.565579,"JACK WADE CREEK","AK",NA,"AA-STR-0008",NA,"1504767600000",9.94,1.08,213.6,NA,0.39,6.73,NA,0.53,30.99,NA,4,63,0,0.9,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"97AADED2-0351-4635-AD33-3C3CA8978872",37.817949,-104.569583,"CUCHARAS RIVER","CO",NA,"BLMMaster-10786",NA,"1.505718e+12",7.25,0.95,150,NA,0.47,5.53,NA,1.2,47.2,NA,6,90,17.7,18.7,0,0,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"A6399128-2F98-454C-816F-2208E797A63D",48.858067,-117.394684,"Linton Creek","OR",NA,"BLMMaster-14863",NA,"1465714800000",2.52,6.8,150,NA,0.23,1.57,NA,0.24,10.09,NA,3,26,12.6,20.9,29.333,7.764,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"00611DD7-E29F-4E4F-8834-ADDE083A5307",38.530738,-105.217856,"FOURMILE CREEK","CO",NA,"BLMMaster-12194",NA,"1500361200000",6.03,2.87,150,NA,0.26,5.11,NA,0.36,21.47,NA,5,102,21.9,21.9,1.818,0.123,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"6E35E763-3A1D-4434-9F5C-27E0DF99B865",36.69832,-108.023928,"SAN JUAN RIVER","NM",NA,"BLMMaster-22194",NA,"1502607600000",31.09,NA,1608,NA,0.49,27.73,NA,NA,NA,0,7,NA,30,NA,0.062,0.065,NA,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E314C53B-626D-41F5-8774-684A320CB0FE",44.432301,-112.681119,"HORSE CREEK","ID",NA,"BLMMaster-11678",NA,"1.498374e+12",2,1.89,150,NA,0.08,1.66,NA,NA,0,0,3,12,34.3,43.3,0,0,0.401636,NA,"BLM"
NA,NA,NA,NA,NA,NA,"E51D5B9F-3665-475B-95A8-10CBFEDA2C21",38.656268,-105.814686,"Badger Creek","CO",NA,"FR-TR-012",NA,"1471935600000",1.35,0.77,150,NA,0.16,0.9,NA,0.17,15.03,0,5,2,62.8,69.3,0,0,NA,25.9,"BLM"
NA,NA,NA,NA,NA,NA,"213A22BA-FB77-4717-8C8B-2CF6F3A14A45",44.770499,-120.073865,"JOHN DAY RIVER","OR",NA,"BLMMaster-12991",NA,"1504767600000",69.15,0.16,998,NA,1.44,28.04,NA,2.47,86.17,0,7,55,17.6,24.5,0.2,0.009,NA,NA,"BLM"
